,name,movie_acted,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
4711,Albert Hall,['tm195620'],1,9.1,0.48,9.1,0.48,0.0,0.91
4712,John Cusack,"['tm136808', 'tm176630', 'tm181270']",3,20.9,2.04,6.966666666666666,0.68,0.34,0.7
4713,Amanda Peet,"['tm136808', 'tm148270']",2,13.9,1.4,6.95,0.7,0.22,0.7
4714,Rebecca De Mornay,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4715,Leila Kenzle,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4716,Matt Letscher,"['tm136808', 'tm836438']",2,13.55,1.29,6.775,0.645,0.22,0.68
4717,Bret Loehr,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4718,Frederick Coffin,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4719,Joe Hart,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4720,Michael Hirsch,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4721,Terence Bernie Hines,"['tm136808', 'tm1134006']",2,13.4,1.2999999999999998,6.7,0.6499999999999999,0.22,0.67
4722,Stuart M. Besser,['tm136808'],1,7.25,0.72,7.25,0.72,0.0,0.73
4723,Will Smith,"['tm70807', 'tm30603', 'tm20959', 'tm238722', 'tm244307', 'tm427465']",6,42.3,4.390000000000001,7.05,0.7316666666666668,0.56,0.7
4724,Alice Braga,"['tm70807', 'tm173195', 'tm147518', 'tm226948']",4,26.75,2.74,6.6875,0.685,0.43,0.67
4725,Charlie Tahan,"['tm70807', 'tm163686', 'tm425732', 'tm452826', 'tm1201670']",5,32.6,3.16,6.5200000000000005,0.632,0.5,0.65
4726,Dash Mihok,"['tm70807', 'tm139532']",2,13.5,1.54,6.75,0.77,0.22,0.68
4727,Salli Richardson-Whitfield,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4728,Willow Smith,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4729,Darrell Foster,"['tm70807', 'tm30603']",2,13.55,1.64,6.775,0.82,0.22,0.68
4730,Joanna Numata,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4731,Samuel Glen,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4732,Pedro Mojica,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4733,Marin Ireland,"['tm70807', 'tm243100', 'tm306301', 'tm244149']",4,28.0,2.8600000000000003,6.999999999999999,0.7150000000000001,0.43,0.7
4734,Alexander DiPersia,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4735,Raul Torres,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4736,April Grace,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4737,Anthony C. Mazza,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4738,Steve Cirbus,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4739,Calista Hill,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4740,Gabriella Hill,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4741,Madeline Hill,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4742,Adhi Sharma,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4743,Tyree Michael Simpson,"['tm70807', 'tm168921']",2,12.8,1.54,6.4,0.77,0.22,0.64
4744,Blake Lange,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4745,Abraham Sparrow,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4746,Pat Fraley,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4747,Caitlin McHugh,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4748,Deborah Collins,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4749,Mike Patton,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4750,Katherine Brook,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4751,Vince Cupone,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4752,Lynna Davis,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4753,Anika Ellis,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4754,Moses Harris Jr.,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4755,Marc Inniss,"['tm70807', 'tm467467']",2,15.05,1.38,7.525,0.69,0.22,0.75
4756,Eric Jenkins,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4757,Reed Kelly,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4758,Grasan Kingsberry,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4759,Drew Leary,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4760,Asa Liebmann,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4761,Deborah Lohse,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4762,Jon-Paul Mateo,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4763,Luke Miller,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4764,Courtney Munch,"['tm70807', 'tm39888']",2,15.3,1.68,7.65,0.84,0.22,0.77
4765,Kimberly Shannon Murphy,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4766,Okwui Okpokwasili,"['tm70807', 'tm173066']",2,13.55,1.49,6.775,0.745,0.22,0.68
4767,Erin Owen,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4768,Victor Paguia,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4769,Paradox Pollack,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4770,Will Rawls,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4771,William Schultz,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4772,Hollie K. Seidel,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4773,Hannah Sim,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4774,Eric Spear,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4775,Mark Steger,"['tm70807', 'tm211510', 'tm362198', 'tm332071']",4,24.35,2.78,6.0875,0.6950000000000001,0.43,0.61
4776,Charlie Sutton,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4777,David Hamilton Thomson,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4778,Anthony Vincent,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4779,Greg Wattkis,['tm70807'],1,7.2,0.82,7.2,0.82,0.0,0.72
4780,Kevin James,"['tm93055', 'tm27268', 'tm44634', 'tm69926', 'tm266844', 'tm266685', 'tm411257', 'tm847998', 'tm1141439']",9,55.85,5.66,6.205555555555556,0.6288888888888889,0.68,0.62
4781,Chris Rock,"['tm93055', 'tm112381', 'tm101334', 'tm228242', 'tm370392', 'tm266685', 'tm372891', 'tm458585', 'tm1219831', 'tm988736']",10,61.6,5.78,6.159999999999999,0.5780000000000001,0.72,0.62
4782,David Spade,"['tm93055', 'tm214825', 'tm239707', 'tm266685', 'tm420989', 'tm886464', 'tm983091', 'tm1209228', 'tm1185421', 'tm1002869', 'tm1036542', 'tm1039571', 'tm1019084', 'tm1040959']",14,91.25,7.500000000000001,6.517857142857143,0.5357142857142858,0.82,0.65
4783,Salma Hayek,"['tm93055', 'tm40319', 'tm69926', 'tm218186']",4,25.6,2.52,6.4,0.63,0.43,0.64
4784,Maria Bello,"['tm93055', 'tm155102', 'tm927037']",3,17.2,1.92,5.733333333333333,0.64,0.34,0.57
4785,Joyce Van Patten,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4786,Colin Quinn,"['tm93055', 'tm112381', 'tm272413', 'tm220473', 'tm266685', 'tm847998', 'tm810423']",7,45.0,3.86,6.428571428571429,0.5514285714285714,0.6,0.64
4787,Madison Riley,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4788,Jamie Chung,"['tm93055', 'tm883189']",2,11.95,1.39,5.975,0.6950000000000001,0.22,0.6
4789,Ashley Loren,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4790,Jake Goldberg,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4791,Cameron Boyce,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4792,Alexys Nycole Sanchez,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4793,Nadji Jeter,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4794,China Anne McClain,"['tm93055', 'tm847998']",2,11.7,1.4500000000000002,5.85,0.7250000000000001,0.22,0.58
4795,Ada-Nicole Sanger,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4796,Frank Gingerich,"['tm93055', 'tm363248']",2,12.7,1.39,6.35,0.6950000000000001,0.22,0.64
4797,Morgan Gingerich,"['tm93055', 'tm363248']",2,12.7,1.39,6.35,0.6950000000000001,0.22,0.64
4798,Ebony Jo-Ann,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4799,Di Quon,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4800,Dan Patrick,"['tm93055', 'tm214825', 'tm239707', 'tm370392', 'tm847998', 'tm1126268', 'tm1141439']",7,41.75,4.89,5.964285714285714,0.6985714285714285,0.6,0.6
4801,Sadie Sandler,"['tm93055', 'tm214825', 'tm239707', 'tm370392', 'tm266685', 'tm441231', 'tm886464', 'tm847998']",8,45.10000000000001,5.37,5.637500000000001,0.67125,0.65,0.56
4802,Richie Minervini,['tm93055'],1,6.1,0.79,6.1,0.79,0.0,0.61
4803,Norm Macdonald,"['tm93055', 'tm214825', 'tm320727', 'tm375883', 'tm1209228']",5,33.3,3.14,6.659999999999999,0.6279999999999999,0.5,0.67
4804,Artemii Yehorov,['tm85811'],1,6.7,0.74,6.7,0.74,0.0,0.67
4805,Kseniya Mishyna,['tm85811'],1,6.7,0.74,6.7,0.74,0.0,0.67
4806,Denys Pasiechnyi,['tm85811'],1,6.7,0.74,6.7,0.74,0.0,0.67
4807,Anna Trincher,['tm85811'],1,6.7,0.74,6.7,0.74,0.0,0.67
4808,Melissa Leo,"['tm101914', 'tm182429', 'tm143984', 'tm311789', 'tm1020073']",5,30.750000000000004,3.3,6.15,0.6599999999999999,0.5,0.62
4809,Mickey O'Keefe,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4810,Jack McGee,"['tm101914', 'tm40009']",2,13.9,1.28,6.95,0.64,0.22,0.7
4811,Melissa McMeekin,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4812,Bianca Hunter,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4813,Erica McDermott,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4814,Jill Quigg,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4815,Kate B. O'Brien,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4816,Jenna Lamia,"['tm101914', 'tm171042']",2,13.9,1.27,6.95,0.635,0.22,0.7
4817,Frank Renzulli,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4818,Paul Campbell,"['tm101914', 'tm41508']",2,12.2,1.11,6.1,0.5549999999999999,0.22,0.61
4819,Caitlin Dwyer,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4820,Chanty Sok,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4821,Ted Arcidi,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4822,Ross Bickell,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4823,Sean Malone,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4824,José Antonio Rivera,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4825,Richard Farrell,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4826,Matthew Muzio,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4827,Steven Barkhimer,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4828,Art Ramalho,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4829,Sugar Ray Leonard,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4830,Jackson Nicoll,"['tm101914', 'tm144046', 'tm244233']",3,20.25,1.71,6.75,0.57,0.34,0.68
4831,Alison Folland,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4832,Sean Patrick Doherty,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4833,Sue Costello,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4834,Thomas Benton,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4835,Ray Greenhalge,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4836,Tino Kimly,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4837,Epifanio Melendez,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4838,Jeremiah Kissel,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4839,Sean Eklund,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4840,Roeun Chea,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4841,Brian Nguyen,"['tm101914', 'tm36237']",2,13.5,1.28,6.75,0.64,0.22,0.68
4842,Rikki Kleiman,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4843,Michael Dell'Orto,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4844,Paul Locke,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4845,Colin Hamell,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4846,Dale Place,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4847,Eddie Lee Anderson,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4848,Joe Lupino,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4849,Bonnie Aarons,"['tm101914', 'tm138297']",2,14.45,1.35,7.225,0.675,0.22,0.72
4850,Walter Driscoll,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4851,Matt Russell,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4852,A. Joseph Denucci,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4853,Dicky Eklund,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4854,George Michael Ward,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4855,Dicky Eklund Jr.,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4856,Jack Greenhalge,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4857,Kevin Paige,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4858,David A. Ramalho Sr.,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4859,Ziad Akl,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4860,Simon Hamlin,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4861,Gerald Greenhalge,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4862,Matthew Russell,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4863,Tommy Eklund,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4864,Rita Mercier,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4865,Deborah Bolanger,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4866,Kerry Moore,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4867,Philip Dorn Hebert,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4868,Raul Vera,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4869,Jack Lally,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4870,Carlos L. Smith,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4871,Lee Wesley,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4872,Hugh Long,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4873,Catherine Lynn Stone,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4874,Eric Weinstein,"['tm101914', 'tm36237', 'tm498803']",3,19.85,1.97,6.616666666666667,0.6566666666666666,0.34,0.66
4875,Bo Cleary,"['tm101914', 'tm498803']",2,13.5,1.23,6.75,0.615,0.22,0.68
4876,Anthony Molinari,"['tm101914', 'tm681578', 'tm821789']",3,19.6,1.8800000000000003,6.533333333333334,0.6266666666666668,0.34,0.65
4877,Peter Cunningham,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4878,Miguel Espino,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4879,Anthony 'Ace' Thomas,"['tm101914', 'tm36237', 'tm498803']",3,19.85,1.97,6.616666666666667,0.6566666666666666,0.34,0.66
4880,Brian Christensen,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4881,Jen Weissenberg,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4882,Michael Buffer,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4883,Larry Merchant,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4884,Jim Lampley,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4885,Emanuel Steward,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4886,Roy Jones Jr.,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4887,George Foreman,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4888,Don Dunphy,['tm101914'],1,7.15,0.54,7.15,0.54,0.0,0.72
4889,Jason Clarke,"['tm131038', 'tm61801', 'tm300615', 'tm368699']",4,28.65,2.8600000000000003,7.1625000000000005,0.7150000000000001,0.43,0.72
4890,Rory Cochrane,"['tm131038', 'tm60292', 'tm139545', 'tm311789']",4,26.65,2.73,6.6625,0.6825,0.43,0.67
4891,Stephen Lang,"['tm131038', 'tm147211', 'tm154797', 'tm221883', 'tm318641', 'tm847623', 'tm843958', 'tm984204']",8,42.75,4.63,5.34375,0.57875,0.65,0.53
4892,John Ortiz,"['tm131038', 'tm135307', 'tm193769', 'tm239286', 'tm244197', 'tm845512']",6,36.3,4.06,6.050000000000001,0.6766666666666666,0.56,0.61
4893,Giovanni Ribisi,"['tm131038', 'tm36237', 'tm138792', 'tm350']",4,23.65,2.72,5.9125,0.68,0.43,0.59
4894,David Wenham,"['tm131038', 'tm413169']",2,13.55,1.4700000000000002,6.775,0.7350000000000001,0.22,0.68
4895,Branka Katić,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4896,Rebecca Spence,"['tm131038', 'tm158304']",2,13.55,1.54,6.775,0.77,0.22,0.68
4897,Michael Bentt,"['tm131038', 'tm135307']",2,12.3,1.49,6.15,0.745,0.22,0.62
4898,Shawn Hatosy,"['tm131038', 'tm118637']",2,13.9,1.51,6.949999999999999,0.755,0.22,0.7
4899,Channing Tatum,"['tm131038', 'tm138905', 'tm120609', 'tm1038363']",4,26.4,2.87,6.6,0.7175,0.43,0.66
4900,Emilie de Ravin,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4901,Leelee Sobieski,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4902,Carey Mulligan,"['tm131038', 'tm136061', 'tm300615', 'tm992844']",4,28.35,2.74,7.0875,0.685,0.43,0.71
4903,Christian Stolte,"['tm131038', 'tm102337']",2,12.2,1.51,6.1,0.755,0.22,0.61
4904,Domenick Lombardozzi,"['tm131038', 'tm88045', 'tm244149']",3,19.9,2.17,6.633333333333333,0.7233333333333333,0.34,0.66
4905,Adam Mucci,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4906,Matt Craven,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4907,Bill Camp,"['tm131038', 'tm219233', 'tm366889', 'tm315344', 'tm425732', 'tm471968', 'tm989672']",7,47.95000000000001,4.51,6.850000000000001,0.6442857142857142,0.6,0.69
4908,Michael Vieau,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4909,John Kishline,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4910,Wesley Walker,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4911,John Scherp,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4912,Elena Kenney,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4913,William Nero Jr.,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4914,Don Frye,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4915,Madison Dirks,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4916,Casey Siemaszko,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4917,Peter DeFaria,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4918,Jonathan Macchi,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4919,Jeff Shannon,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4920,Robyn LeAnn Scott,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4921,Richard Short,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4922,Randy Ryan,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4923,John Hoogenakker,"['tm131038', 'tm135451', 'tm158304']",3,21.25,2.18,7.083333333333333,0.7266666666666667,0.34,0.71
4924,Diana Krall,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4925,Shanyn Leigh,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4926,Lili Taylor,"['tm131038', 'tm160621', 'tm244317', 'tm355783']",4,27.25,2.96,6.8125,0.74,0.43,0.68
4927,Stephen Spencer,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4928,Rick Uecker,"['tm131038', 'tm135451', 'tm158304']",3,21.25,2.18,7.083333333333333,0.7266666666666667,0.34,0.71
4929,Spencer Garrett,"['tm131038', 'tm40009', 'tm135307']",3,19.05,2.23,6.3500000000000005,0.7433333333333333,0.34,0.64
4930,David Warshofsky,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4931,Chandler Williams,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4932,Joel Thingvall,['tm131038'],1,6.85,0.79,6.85,0.79,0.0,0.68
4933,Chyler Leigh,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4934,Chris Evans,"['tm58382', 'tm414341', 'tm1080445', 'tm856378']",4,26.45,2.95,6.6125,0.7374999999999999,0.43,0.66
4935,Jaime Pressly,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4936,Eric Christian Olsen,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4937,Mia Kirshner,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4938,Samaire Armstrong,"['tm58382', 'tm917822']",2,10.4,1.29,5.2,0.645,0.22,0.52
4939,Cerina Vincent,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4940,Mr. T,"['tm58382', 'tm150260', 'tm366889']",3,19.65,2.18,6.55,0.7266666666666666,0.34,0.66
4941,Molly Ringwald,"['tm58382', 'tm142881', 'tm412623', 'tm414709', 'tm347850', 'tm483997', 'tm921206']",7,38.15,4.55,5.45,0.65,0.6,0.55
4942,Heather Brown,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4943,Nectar Rose,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4944,Kyle Cease,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4945,Eric Jungmann,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4946,Desi Lydic,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4947,Ron Lester,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4948,Cody McMains,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4949,Sam Huntington,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4950,JoAnna Garcia,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4951,Samm Levine,"['tm58382', 'tm498034']",2,12.4,1.27,6.2,0.635,0.22,0.62
4952,Beverly Polcyn,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4953,Ed Lauter,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4954,Paul Gleason,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4955,Riley Smith,"['tm58382', 'tm89684']",2,11.3,1.34,5.65,0.6699999999999999,0.22,0.57
4956,Nathan West,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4957,Michelle Holgate,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4958,Jeanette Miller,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4959,Benjamin Waldow,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4960,Josh Radnor,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4961,Alec Murdock,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4962,Ross Mulholland,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4963,Dean Sheremet,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4964,Becca Sweitzer,"['tm58382', 'tm81270']",2,11.7,1.41,5.85,0.705,0.22,0.58
4965,Hayley Zelniker,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4966,Lukas Behnken,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4967,Josh Jacobson,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4968,Amber Goetz,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4969,Joy Bisco,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4970,Morisa Taylor Kaplan,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4971,George Wyner,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4972,Ned Brower,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4973,Peter Simon,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4974,Joy Gohring,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4975,Tracy Kay,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4976,Jessica Asher,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4977,Sean Smith,"['tm58382', 'tm148270']",2,12.4,1.4,6.2,0.7,0.22,0.62
4978,Ean Mering,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4979,Lyman Ward,"['tm58382', 'tm165593']",2,11.3,1.38,5.65,0.69,0.22,0.57
4980,Julie Welch,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4981,Daniel Bess,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4982,James Read,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4983,Rob Benedict,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4984,Banks McClintock,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
4985,Jesse Capelli,['tm58382'],1,5.75,0.72,5.75,0.72,0.0,0.58
