,name,movie_directed,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
2513,David Yarovesky,['tm1002815'],1,6.0,6.5,6.0,6.5,0.0,0.6
2514,Marçal Forés,['tm1107225'],1,6.45,7.0,6.45,7.0,0.0,0.64
2515,Lukasz Grzegorzek,['tm1049265'],1,5.15,4.3,5.15,4.3,0.0,0.52
2516,Louis Leterrier,['tm1166020'],1,5.85,6.9,5.85,6.9,0.0,0.58
2517,Patrick Imbert,['tm897466'],1,7.7,5.5,7.7,5.5,0.0,0.77
2518,Hernán Jiménez,['tm1093099'],1,6.699999999999999,6.7,6.699999999999999,6.7,0.0,0.67
2519,Kim Joung-hoon,['tm465421'],1,6.3,6.2,6.3,6.2,0.0,0.63
2520,Ferdinando Cito Filomarino,['tm1038327'],1,5.949999999999999,7.0,5.949999999999999,7.0,0.0,0.6
2521,Jim Gaffigan,['tm1131382'],1,6.75,4.6000000000000005,6.75,4.6000000000000005,0.0,0.68
2522,Kevin McManus,['tm922429'],1,5.3,5.6000000000000005,5.3,5.6000000000000005,0.0,0.53
2523,Matthew McManus,['tm922429'],1,5.3,5.6000000000000005,5.3,5.6000000000000005,0.0,0.53
2524,Malakai,['tm1234767'],1,6.4,5.4,6.4,5.4,0.0,0.64
2525,Edward Drake,['tm993670'],1,3.35,6.800000000000001,3.35,6.800000000000001,0.0,0.34
2526,Matt Thompson,['tm1038363'],1,5.699999999999999,6.4,5.699999999999999,6.4,0.0,0.57
2527,Suzanne Joe Kai,['tm1048678'],1,8.65,3.6,8.65,3.6,0.0,0.87
2528,Magnus Martens,['tm1073510'],1,5.550000000000001,6.800000000000001,5.550000000000001,6.800000000000001,0.0,0.56
2529,Austin Stark,['tm863351'],1,6.449999999999999,5.5,6.449999999999999,5.5,0.0,0.64
2530,Ben Falcone,['tm1020073'],1,5.050000000000001,6.9,5.050000000000001,6.9,0.0,0.51
2531,Rachel Suissa,['tm1121707'],1,4.65,5.699999999999999,4.65,5.699999999999999,0.0,0.47
2532,Alexandre Moratto,['tm1080252'],1,7.1,6.5,7.1,6.5,0.0,0.71
2533,Mikey Please,['tm977704'],1,7.15,5.6000000000000005,7.15,5.6000000000000005,0.0,0.72
2534,Daniel Ojari,['tm977704'],1,7.15,5.6000000000000005,7.15,5.6000000000000005,0.0,0.72
2535,Tatiana Huezo,['tm813078'],1,7.55,5.2,7.55,5.2,0.0,0.76
2536,Rajeev Ravi,['tm1195561'],1,7.35,4.2,7.35,4.2,0.0,0.74
2537,Paloma Baeza,['tm1180123'],1,6.95,5.6000000000000005,6.95,5.6000000000000005,0.0,0.7
2538,Niki Lindroth von Bahr,['tm1180123'],1,6.95,5.6000000000000005,6.95,5.6000000000000005,0.0,0.7
2539,Marc James Roels,['tm1180123'],1,6.95,5.6000000000000005,6.95,5.6000000000000005,0.0,0.7
2540,Emma De Swaef,['tm1180123'],1,6.95,5.6000000000000005,6.95,5.6000000000000005,0.0,0.7
2541,Rick Jacobson,['tm1141923'],1,5.95,6.5,5.95,6.5,0.0,0.6
2542,Vanessa Nöcker,['tm673809'],1,7.4,6.2,7.4,6.2,0.0,0.74
2543,Michael Wech,['tm673809'],1,7.4,6.2,7.4,6.2,0.0,0.74
2544,Hanns-Bruno Kammertöns,['tm673809'],1,7.4,6.2,7.4,6.2,0.0,0.74
2545,Joe Penna,['tm858869'],1,5.75,6.6000000000000005,5.75,6.6000000000000005,0.0,0.58
2546,Brian Andrew Mendoza,['tm898614'],1,6.1,7.1,6.1,7.1,0.0,0.61
2547,Basil Joseph,['tm1086874'],1,7.65,6.800000000000001,7.65,6.800000000000001,0.0,0.77
2548,Ali Tabrizi,['tm1018890'],1,8.0,6.0,8.0,6.0,0.0,0.8
2549,Venu Udugula,['tm996676'],1,6.5,4.8,6.5,4.8,0.0,0.65
2550,Fabien Martorell,['tm1210379'],1,4.9,6.800000000000001,4.9,6.800000000000001,0.0,0.49
2551,Shashant Shah,['tm1188818'],1,5.75,4.3,5.75,4.3,0.0,0.58
2552,Kristine Stolakis,['tm888243'],1,6.75,5.300000000000001,6.75,5.300000000000001,0.0,0.68
2553,Chris Appelhans,['tm434625'],1,7.6,7.199999999999999,7.6,7.199999999999999,0.0,0.76
2554,"Mandlakayise Walter Dube, Jr.",['tm1185687'],1,6.35,6.6000000000000005,6.35,6.6000000000000005,0.0,0.64
2555,Sameer Saxena,['tm1221280'],1,6.75,5.6000000000000005,6.75,5.6000000000000005,0.0,0.68
2556,Kim Gatewood,['tm1038369'],1,5.65,6.0,5.65,6.0,0.0,0.57
2557,Jude Weng,['tm863823'],1,6.3,6.4,6.3,6.4,0.0,0.63
2558,Halle Berry,['tm912100'],1,6.55,6.3,6.55,6.3,0.0,0.66
2559,Amp Wong,['tm999817'],1,7.65,5.300000000000001,7.65,5.300000000000001,0.0,0.77
2560,Andy Coyle,['tm1131061'],1,7.65,6.0,7.65,6.0,0.0,0.77
2561,Robert Greene,['tm1096775'],1,6.5,4.8,6.5,4.8,0.0,0.65
2562,Christopher Ashley,['tm1066826'],1,5.15,4.6000000000000005,5.15,4.6000000000000005,0.0,0.52
2563,Eva Müller,['tm1074764'],1,7.55,5.5,7.55,5.5,0.0,0.76
2564,Paolo Strippoli,['tm1044275'],1,5.9,6.0,5.9,6.0,0.0,0.59
2565,Roberto De Feo,['tm1044275'],1,5.9,6.0,5.9,6.0,0.0,0.59
2566,Wregas Bhanuteja,['tm1106212'],1,6.85,6.0,6.85,6.0,0.0,0.68
2567,Anil Ravipudi,['tm1019885'],1,5.75,5.0,5.75,5.0,0.0,0.58
2568,Eamonn Butler,['tm1042481'],1,5.550000000000001,6.0,5.550000000000001,6.0,0.0,0.56
2569,Dave Rosenbaum,['tm1042481'],1,5.550000000000001,6.0,5.550000000000001,6.0,0.0,0.56
2570,Madonne Ashwin,['tm1030071'],1,7.2,4.8,7.2,4.8,0.0,0.72
2571,Ben Sombogaart,['tm1167440'],1,6.4,5.5,6.4,5.5,0.0,0.64
2572,Raj Singh Chaudhary,['tm1195032'],1,6.449999999999999,5.2,6.449999999999999,5.2,0.0,0.64
2573,Kim Seong-hun,['tm1005109'],1,7.35,6.2,7.35,6.2,0.0,0.74
2574,Andaç Haznedaroğlu,"['tm1144897', 'tm1029314']",2,13.7,10.9,6.85,5.449999999999999,1.7243743076436346,0.68
2575,Park Hyun-jin,['tm1107063'],1,6.5,6.1,6.5,6.1,0.0,0.65
2576,Felix Fuchssteiner,['tm1120902'],1,4.8,6.4,4.8,6.4,0.0,0.48
2577,Katharina Schöde,['tm1120902'],1,4.8,6.4,4.8,6.4,0.0,0.48
2578,Paco Caballero,"['tm998188', 'tm1187913']",2,12.05,12.2,6.025,6.1,1.7243743076436346,0.6
2579,Alanna Brown,['tm1047503'],1,6.85,5.8,6.85,5.8,0.0,0.68
2580,Travon Free,['tm1018418'],1,7.15,5.2,7.15,5.2,0.0,0.72
2581,Martin Desmond Roe,['tm1018418'],1,7.15,5.2,7.15,5.2,0.0,0.72
2582,Valerie Weiss,['tm166973'],1,6.85,5.5,6.85,5.5,0.0,0.68
2583,Erin Lee Carr,['tm1104532'],1,6.800000000000001,5.4,6.800000000000001,5.4,0.0,0.68
2584,Anna Elizabeth James,['tm1020326'],1,5.15,5.4,5.15,5.4,0.0,0.52
2585,Khuzema Haveliwala,['tm1228963'],1,6.65,5.1,6.65,5.1,0.0,0.66
2586,Vineeth Kumar,['tm1213009'],1,5.7,3.8,5.7,3.8,0.0,0.57
2587,Simone Godano,['tm1040671'],1,6.699999999999999,4.8,6.699999999999999,4.8,0.0,0.67
2588,Sam Hobkinson,['tm983668'],1,6.95,5.300000000000001,6.95,5.300000000000001,0.0,0.7
2589,Dave Needham,['tm319224'],1,6.85,6.0,6.85,6.0,0.0,0.68
2590,Claudia Llosa,['tm1087160'],1,5.65,5.6000000000000005,5.65,5.6000000000000005,0.0,0.57
2591,Julio Quintana,['tm1045741'],1,7.1,5.8,7.1,5.8,0.0,0.71
2592,Dennis Kailing,['tm855641'],1,7.45,3.4000000000000004,7.45,3.4000000000000004,0.0,0.75
2593,Jack Clough,['tm1134006'],1,6.15,5.8,6.15,5.8,0.0,0.62
2594,Josh Ruben,['tm1134006'],1,6.15,5.8,6.15,5.8,0.0,0.62
2595,Mateusz Rakowicz,['tm816591'],1,6.65,4.8,6.65,4.8,0.0,0.66
2596,Na Hyun,['tm810504'],1,6.2,6.7,6.2,6.7,0.0,0.62
2597,Matt D'Avella,['tm982887'],1,6.2,5.2,6.2,5.2,0.0,0.62
2598,Bradley Parker,['tm984155'],1,4.65,5.300000000000001,4.65,5.300000000000001,0.0,0.47
2599,Justin P. Lange,['tm984204'],1,5.0,6.2,5.0,6.2,0.0,0.5
2600,David Silverman,['tm863919'],1,5.9,6.0,5.9,6.0,0.0,0.59
2601,Miguel Ángel Muñoz,['tm1106044'],1,7.45,3.8,7.45,3.8,0.0,0.75
2602,Daniel Farrands,['tm1052498'],1,4.550000000000001,4.8,4.550000000000001,4.8,0.0,0.46
2603,Emily Ting,['tm1150256'],1,5.25,6.1,5.25,6.1,0.0,0.52
2604,Roman White,['tm872108'],1,6.35,5.8,6.35,5.8,0.0,0.64
2605,Dijo Jose Antony,['tm1143898'],1,8.100000000000001,5.5,8.100000000000001,5.5,0.0,0.81
2606,Michael Mayer,['tm1110389'],1,6.3,6.5,6.3,6.5,0.0,0.63
2607,Ram Madhvani,['tm1031976'],1,7.25,7.0,7.25,7.0,0.0,0.73
2608,Rush Sturges,['tm1093287'],1,6.800000000000001,4.5,6.800000000000001,4.5,0.0,0.68
2609,Anthony Mandler,['tm362072'],1,6.5,5.6000000000000005,6.5,5.6000000000000005,0.0,0.65
2610,Kellie Madison,['tm1120509'],1,5.3,5.4,5.3,5.4,0.0,0.53
2611,Filip Zylber,"['tm1219931', 'tm1000185']",2,10.9,11.4,5.45,5.7,1.7243743076436346,0.55
2612,David Tryhorn,['tm991351'],1,7.25,5.699999999999999,7.25,5.699999999999999,0.0,0.73
2613,Ben Nicholas,['tm991351'],1,7.25,5.699999999999999,7.25,5.699999999999999,0.0,0.73
2614,Türkan Derya,['tm1102891'],1,6.0,6.2,6.0,6.2,0.0,0.6
2615,Glendyn Ivin,['tm894254'],1,6.949999999999999,6.0,6.949999999999999,6.0,0.0,0.7
2616,Mariem Pérez Riera,['tm983658'],1,7.4,4.4,7.4,4.4,0.0,0.74
2617,Cyprian T. Olencki,['tm817075'],1,6.2,5.5,6.2,5.5,0.0,0.62
2618,Alessio Maria Federici,['tm1137862'],1,6.3,5.8,6.3,5.8,0.0,0.63
2619,Greig Cameron,['tm834847'],1,6.3,5.9,6.3,5.9,0.0,0.63
2620,Bhaskar,['tm876997'],1,5.9,4.8,5.9,4.8,0.0,0.59
2621,Steve Cox,['tm1092995'],1,7.15,5.8,7.15,5.8,0.0,0.72
2622,Marco S. Puccioni,['tm1166015'],1,6.75,5.699999999999999,6.75,5.699999999999999,0.0,0.68
2623,Shuko Murase,['tm880822'],1,7.1,6.3,7.1,6.3,0.0,0.71
2624,Stephan Zlotescu,['tm1160424'],1,5.1,5.5,5.1,5.5,0.0,0.51
2625,Matthew Ogens,['tm1039147'],1,6.15,5.2,6.15,5.2,0.0,0.62
2626,Riccardo Antonaroli,['tm1185388'],1,6.4,4.4,6.4,4.4,0.0,0.64
2627,Aram van de Rest,"['tm1203307', 'tm904862']",2,10.4,11.7,5.2,5.85,1.7243743076436346,0.52
2628,Appie Boudellah,"['tm1203307', 'tm904862']",2,10.4,11.7,5.2,5.85,1.7243743076436346,0.52
2629,Denis Imbert,['tm945448'],1,6.800000000000001,6.0,6.800000000000001,6.0,0.0,0.68
2630,Maggie Morgan,['tm1176905'],1,6.4,4.2,6.4,4.2,0.0,0.64
2631,Sean Doherty,['tm1106806'],1,6.05,5.0,6.05,5.0,0.0,0.6
2632,Tiwa Moeithaisong,['tm1119136'],1,5.35,3.6,5.35,3.6,0.0,0.54
2633,Tània Balló,['tm1043290'],1,6.45,5.0,6.45,5.0,0.0,0.64
2634,Kim Tae-hyoung,['tm810494'],1,5.699999999999999,5.9,5.699999999999999,5.9,0.0,0.57
2635,Cecilia Verheyden,['tm1029256'],1,6.9,6.2,6.9,6.2,0.0,0.69
2636,Radha Krishna Kumar,['tm1000619'],1,5.4,5.9,5.4,5.9,0.0,0.54
2637,Katarzyna Szyngiera,['tm1185506'],1,4.8,4.8,4.8,4.8,0.0,0.48
2638,Piotr Domalewski,['tm1083068'],1,6.75,5.5,6.75,5.5,0.0,0.68
2639,K. Madhu,['tm448707'],1,6.05,4.6000000000000005,6.05,4.6000000000000005,0.0,0.6
2640,Alex Kamb,['tm1111717'],1,5.35,5.0,5.35,5.0,0.0,0.54
2641,Gunnar Weber,['tm1111920'],1,8.05,4.2,8.05,4.2,0.0,0.81
2642,Manjari Makijany,['tm950444'],1,7.05,5.5,7.05,5.5,0.0,0.7
2643,Franz Kirchner,['tm1108010'],1,6.9,4.9,6.9,4.9,0.0,0.69
2644,Marco Tullio Giordana,['tm1108621'],1,6.25,5.699999999999999,6.25,5.699999999999999,0.0,0.62
2645,Betsy Thomas,['tm1130264'],1,6.35,4.2,6.35,4.2,0.0,0.64
2646,James DeMonaco,['tm433048'],1,6.300000000000001,4.4,6.300000000000001,4.4,0.0,0.63
2647,Andrea De Sica,['tm972519'],1,4.15,5.1,4.15,5.1,0.0,0.42
2648,Mary Lambert,['tm1003725'],1,5.65,6.0,5.65,6.0,0.0,0.57
2649,Donovan Marsh,['tm1036270'],1,6.25,6.1,6.25,6.1,0.0,0.62
2650,Juana Macías,['tm876608'],1,6.0,5.6000000000000005,6.0,5.6000000000000005,0.0,0.6
2651,Ryuichi Hiroki,['tm1000797'],1,6.05,6.0,6.05,6.0,0.0,0.6
2652,Rick Suvalle,['tm1096880'],1,6.85,3.2,6.85,3.2,0.0,0.68
2653,Gowtam Tinnanuri,['tm858287'],1,7.25,6.6000000000000005,7.25,6.6000000000000005,0.0,0.73
2654,Ainsley Gardiner,['tm993435'],1,7.1,3.8,7.1,3.8,0.0,0.71
2655,Briar Grace Smith,['tm993435'],1,7.1,3.8,7.1,3.8,0.0,0.71
2656,Jetarin Ratanaserikiat,['tm1064532'],1,5.6,5.699999999999999,5.6,5.699999999999999,0.0,0.56
2657,Apirak Samudkitpaisan,['tm1064532'],1,5.6,5.699999999999999,5.6,5.699999999999999,0.0,0.56
2658,Thanabodee Uawithya,['tm1064532'],1,5.6,5.699999999999999,5.6,5.699999999999999,0.0,0.56
2659,Adirek Wattaleela,['tm1064532'],1,5.6,5.699999999999999,5.6,5.699999999999999,0.0,0.56
2660,Sita Likitvanichkul,['tm1064532'],1,5.6,5.699999999999999,5.6,5.699999999999999,0.0,0.56
2661,Patrick Forbes,['tm1047190'],1,6.3,4.4,6.3,4.4,0.0,0.63
2662,Mike Hostench,['tm1030495'],1,5.55,6.5,5.55,6.5,0.0,0.56
2663,Jaimie Selke,['tm1173363'],1,6.4,4.6000000000000005,6.4,4.6000000000000005,0.0,0.64
2664,Joe Guidry,['tm1002869'],1,7.550000000000001,3.6,7.550000000000001,3.6,0.0,0.76
2665,Aleksey Tsitsilin,['tm1001267'],1,6.7,6.0,6.7,6.0,0.0,0.67
2666,Hilal Saral,['tm1218702'],1,6.449999999999999,5.2,6.449999999999999,5.2,0.0,0.64
2667,Jon Clay,['tm1041543'],1,7.699999999999999,5.1,7.699999999999999,5.1,0.0,0.77
2668,Takayuki Hamana,['tm1065041'],1,7.15,6.4,7.15,6.4,0.0,0.72
2669,Cibi Chakaravarthi,['tm1132325'],1,7.05,5.0,7.05,5.0,0.0,0.7
2670,David Charhon,['tm1038355'],1,5.949999999999999,6.6000000000000005,5.949999999999999,6.6000000000000005,0.0,0.6
2671,Roberto Capucci,['tm1102226'],1,6.25,5.0,6.25,5.0,0.0,0.62
2672,Marcus A. Clarke,['tm1084481'],1,7.15,4.8,7.15,4.8,0.0,0.72
2673,Johane Matte,['tm963182'],1,7.25,6.4,7.25,6.4,0.0,0.73
2674,Francisco Ruiz Velasco,['tm963182'],1,7.25,6.4,7.25,6.4,0.0,0.73
2675,Andrew L. Schmidt,['tm963182'],1,7.25,6.4,7.25,6.4,0.0,0.73
2676,Aakash Bhatia,['tm949382'],1,5.75,6.800000000000001,5.75,6.800000000000001,0.0,0.58
2677,Mira Thiel,['tm1188819'],1,5.5,4.6000000000000005,5.5,4.6000000000000005,0.0,0.55
2678,Juuso Syrjä,['tm1049155'],1,6.45,6.0,6.45,6.0,0.0,0.64
2679,Max Jabs,['tm1002408'],1,7.5,4.0,7.5,4.0,0.0,0.75
2680,Emmett Malloy,['tm1001108'],1,7.0,5.4,7.0,5.4,0.0,0.7
2681,Zhang Chong,['tm475430'],1,6.75,5.6000000000000005,6.75,5.6000000000000005,0.0,0.68
2682,Wisit Sasanatieng,['tm1125844'],1,5.699999999999999,6.4,5.699999999999999,6.4,0.0,0.57
2683,Alex Van Wagner,['tm1130995'],1,6.2,4.8,6.2,4.8,0.0,0.62
2684,Cheng Wei-Hao,['tm980657'],1,6.9,5.0,6.9,5.0,0.0,0.69
2685,Tadashi Aizawa,['tm1201453'],1,7.050000000000001,3.0,7.050000000000001,3.0,0.0,0.7
2686,Fred Wolf,['tm993790'],1,3.5,4.5,3.5,4.5,0.0,0.35
2687,Julia von Heinz,['tm919869'],1,5.85,5.1,5.85,5.1,0.0,0.58
2688,Santhosh Viswanath,['tm1022912'],1,6.5,4.6000000000000005,6.5,4.6000000000000005,0.0,0.65
2689,Oleg Trofim,['tm454879'],1,6.5,7.0,6.5,7.0,0.0,0.65
2690,Valerie Bisscheroux,['tm421437'],1,6.0,4.9,6.0,4.9,0.0,0.6
2691,Neeraj Ghaywan,['tm1025318'],1,6.75,5.300000000000001,6.75,5.300000000000001,0.0,0.68
2692,Raj Mehta,['tm1025318'],1,6.75,5.300000000000001,6.75,5.300000000000001,0.0,0.68
2693,Kayoze Irani,['tm1025318'],1,6.75,5.300000000000001,6.75,5.300000000000001,0.0,0.68
2694,Roy Chow Hin-Yeung,['tm1022893'],1,5.550000000000001,6.2,5.550000000000001,6.2,0.0,0.56
2695,Scott Pleydell-Pearce,['tm1080406'],1,6.35,5.4,6.35,5.4,0.0,0.64
2696,Dani de la Orden,['tm985550'],1,6.9,5.9,6.9,5.9,0.0,0.69
2697,Ingvild Søderlind,['tm1178876'],1,4.75,5.4,4.75,5.4,0.0,0.48
2698,Lloyd Stanton,['tm1115800'],1,6.05,4.4,6.05,4.4,0.0,0.6
2699,Paul Toogood,['tm1115800'],1,6.05,4.4,6.05,4.4,0.0,0.6
2700,Chris Rock,['tm988736'],1,7.05,3.6,7.05,3.6,0.0,0.7
2701,Kishore Tirumala,['tm859256'],1,7.449999999999999,5.0,7.449999999999999,5.0,0.0,0.74
2702,Martin Prakkat,['tm1024062'],1,7.9,5.0,7.9,5.0,0.0,0.79
2703,Michihito Fujii,"['tm1198504', 'tm926580']",2,13.8,9.9,6.9,4.95,1.7243743076436346,0.69
2704,Kenji Kamiyama,['tm1198504'],1,6.7,5.0,6.7,5.0,0.0,0.67
2705,Shinji Aramaki,['tm1198504'],1,6.7,5.0,6.7,5.0,0.0,0.67
2706,Brinda,['tm1143258'],1,6.45,5.0,6.45,5.0,0.0,0.64
2707,Michael Harte,['tm1077013'],1,6.25,5.0,6.25,5.0,0.0,0.62
2708,Barbara Wiltshire,['tm1082359'],1,6.35,4.1,6.35,4.1,0.0,0.64
2709,Elizabeth Mirzaei,['tm1040688'],1,7.050000000000001,4.8,7.050000000000001,4.8,0.0,0.7
2710,Gulistan Mirzaei,['tm1040688'],1,7.050000000000001,4.8,7.050000000000001,4.8,0.0,0.7
2711,Michèle Ohayon,['tm985712'],1,6.1,4.8,6.1,4.8,0.0,0.61
2712,Christine Luby,['tm1027712'],1,5.75,5.300000000000001,5.75,5.300000000000001,0.0,0.58
2713,Pietro Loprieno,['tm1162608'],1,5.199999999999999,5.6000000000000005,5.199999999999999,5.6000000000000005,0.0,0.52
2714,Alain Darborg,['tm979182'],1,5.7,6.6000000000000005,5.7,6.6000000000000005,0.0,0.57
2715,Miguel Alexandre,['tm1070032'],1,5.6,6.0,5.6,6.0,0.0,0.56
2716,Emre Kabakuşak,['tm1152224'],1,6.050000000000001,6.0,6.050000000000001,6.0,0.0,0.61
2717,Riccardo Melchiades,['tm1217689'],1,6.8,3.0,6.8,3.0,0.0,0.68
2718,Can Ulkay,['tm990983'],1,7.399999999999999,6.1,7.399999999999999,6.1,0.0,0.74
2719,Patricia Tourancheau,['tm1094069'],1,6.300000000000001,4.9,6.300000000000001,4.9,0.0,0.63
2720,Mona Achache,['tm1094069'],1,6.300000000000001,4.9,6.300000000000001,4.9,0.0,0.63
2721,Steven K. Tsuchida,['tm1037704'],1,6.5,6.1,6.5,6.1,0.0,0.65
2722,Jonathon Link,['tm902870'],1,7.55,3.6,7.55,3.6,0.0,0.76
2723,Lluís Quílez,['tm948681'],1,6.300000000000001,6.6000000000000005,6.300000000000001,6.6000000000000005,0.0,0.63
2724,Takana Shirai,['tm960430'],1,6.05,4.6000000000000005,6.05,4.6000000000000005,0.0,0.6
2725,Marta Hermida,['tm1107848'],1,5.449999999999999,2.8000000000000003,5.449999999999999,2.8000000000000003,0.0,0.54
2726,Mario Briongos,['tm997608'],1,7.050000000000001,4.5,7.050000000000001,4.5,0.0,0.7
2727,Li Weiran,['tm950360'],1,6.65,5.5,6.65,5.5,0.0,0.66
2728,Fiona Roan,['tm1107912'],1,6.85,4.4,6.85,4.4,0.0,0.68
2729,Chen-Hao Yin,['tm1001619'],1,7.1,4.6000000000000005,7.1,4.6000000000000005,0.0,0.71
2730,Tushar Jalota,['tm1025493'],1,6.550000000000001,5.6000000000000005,6.550000000000001,5.6000000000000005,0.0,0.66
2731,Jakub Piątek,['tm983722'],1,5.15,5.4,5.15,5.4,0.0,0.52
2732,Massimiliano Camaiti,['tm886188'],1,6.2,5.4,6.2,5.4,0.0,0.62
2733,Trey Fanjoy,['tm1101878'],1,4.9,3.8,4.9,3.8,0.0,0.49
2734,Swaroop RSJ,['tm1183542'],1,7.0,4.2,7.0,4.2,0.0,0.7
2735,Nicolas Cuche,['tm960145'],1,6.199999999999999,6.4,6.199999999999999,6.4,0.0,0.62
2736,Buchi Babu Sana,['tm810657'],1,6.199999999999999,4.9,6.199999999999999,4.9,0.0,0.62
2737,Daniel Benmayor,['tm876083'],1,6.199999999999999,5.9,6.199999999999999,5.9,0.0,0.62
2738,Florian Gottschick,['tm1102856'],1,5.4,5.0,5.4,5.0,0.0,0.54
2739,Mimi Maynard,['tm462311'],1,6.0,5.300000000000001,6.0,5.300000000000001,0.0,0.6
2740,Nina Wels,['tm462311'],1,6.0,5.300000000000001,6.0,5.300000000000001,0.0,0.6
2741,Andrea Deppert,['tm462311'],1,6.0,5.300000000000001,6.0,5.300000000000001,0.0,0.6
2742,Regina Welker,['tm462311'],1,6.0,5.300000000000001,6.0,5.300000000000001,0.0,0.6
2743,Fredrick Munk,['tm1030283'],1,5.9,5.5,5.9,5.5,0.0,0.59
2744,Peter Chelsom,['tm1040337'],1,5.300000000000001,5.5,5.300000000000001,5.5,0.0,0.53
2745,Daniel Vernon,['tm1039422'],1,6.449999999999999,5.1,6.449999999999999,5.1,0.0,0.64
2746,Ryan Crego,['tm1006127'],1,6.65,5.1,6.65,5.1,0.0,0.66
2747,Alejandro Hartmann,['tm1196455'],1,6.95,5.2,6.95,5.2,0.0,0.7
2748,Rocco Ricciardulli,['tm990972'],1,5.75,5.2,5.75,5.2,0.0,0.58
2749,Daniel Sandu,['tm1063013'],1,5.75,5.6000000000000005,5.75,5.6000000000000005,0.0,0.58
2750,Claudio Norza,"['tm996040', 'tm996010']",2,11.6,10.7,5.8,5.3500000000000005,1.7243743076436346,0.58
2751,Chan Kin-long,['tm945283'],1,5.4,4.8,5.4,4.8,0.0,0.54
2752,Steve Yamamoto,['tm1075596'],1,5.75,5.4,5.75,5.4,0.0,0.58
2753,Takashi Shimizu,['tm979688'],1,5.7,5.300000000000001,5.7,5.300000000000001,0.0,0.57
2754,Leandro Neri,['tm1038096'],1,4.55,5.2,4.55,5.2,0.0,0.46
2755,Cassi Simonds,['tm1031448'],1,6.9,6.0,6.9,6.0,0.0,0.69
2756,Praveen Kandregula,['tm1039168'],1,7.65,4.5,7.65,4.5,0.0,0.77
2757,Prisca Bouchet,['tm1164320'],1,6.8,4.8,6.8,4.8,0.0,0.68
2758,Nick Mayow,['tm1164320'],1,6.8,4.8,6.8,4.8,0.0,0.68
2759,Letizia Lamartire,['tm1017664'],1,6.3,5.5,6.3,5.5,0.0,0.63
2760,Gekidan Hitori,['tm977620'],1,6.949999999999999,5.6000000000000005,6.949999999999999,5.6000000000000005,0.0,0.7
2761,Jaime Barbosa,['tm1185568'],1,6.8,4.699999999999999,6.8,4.699999999999999,0.0,0.68
2762,Jorge Durán,['tm1185568'],1,6.8,4.699999999999999,6.8,4.699999999999999,0.0,0.68
2763,Rodrigo Guardiola,['tm1110205'],1,5.550000000000001,5.0,5.550000000000001,5.0,0.0,0.56
2764,Daniel Sivan,['tm1119455'],1,6.699999999999999,5.300000000000001,6.699999999999999,5.300000000000001,0.0,0.67
2765,Mor Loushy,['tm1119455'],1,6.699999999999999,5.300000000000001,6.699999999999999,5.300000000000001,0.0,0.67
2766,Michael Milano,['tm1137797'],1,6.550000000000001,4.4,6.550000000000001,4.4,0.0,0.66
2767,Mridul,['tm1172947'],1,7.25,4.6000000000000005,7.25,4.6000000000000005,0.0,0.73
2768,Jeremy Grant,['tm942277'],1,7.5,4.0,7.5,4.0,0.0,0.75
2769,Alfonso Johnson,['tm1174919'],1,3.1,3.6,3.1,3.6,0.0,0.31
2770,Pedro Antônio,['tm1031499'],1,5.9,5.0,5.9,5.0,0.0,0.59
2771,Maciej Kawulski,['tm1143058'],1,6.35,5.6000000000000005,6.35,5.6000000000000005,0.0,0.64
2772,Renata Shoel,['tm1166429'],1,7.2,3.9,7.2,3.9,0.0,0.72
2773,Vitor Brandt,['tm1003376'],1,6.45,5.2,6.45,5.2,0.0,0.64
2774,Katarzyna Klimkiewicz,['tm872496'],1,5.7,4.3,5.7,4.3,0.0,0.57
2775,Ian Derry,['tm1191019'],1,6.550000000000001,5.6000000000000005,6.550000000000001,5.6000000000000005,0.0,0.66
2776,Ricky Ko,['tm1027297'],1,6.8,4.5,6.8,4.5,0.0,0.68
2777,Zhao Ji,['tm1000296'],1,7.5,4.8,7.5,4.8,0.0,0.75
2778,Lee Kae-byeok,['tm861018'],1,7.25,5.9,7.25,5.9,0.0,0.73
2779,Agam Darshi,['tm1160484'],1,5.55,3.4000000000000004,5.55,3.4000000000000004,0.0,0.56
2780,Ricardo Trogi,['tm1037519'],1,6.5,5.5,6.5,5.5,0.0,0.65
2781,Clare Lewins,['tm1063034'],1,6.8,4.5,6.8,4.5,0.0,0.68
2782,Ariel Winograd,['tm859005'],1,6.5,4.699999999999999,6.5,4.699999999999999,0.0,0.65
2783,Naseef Yusuf Izuddin,['tm1028026'],1,5.75,4.6000000000000005,5.75,4.6000000000000005,0.0,0.58
2784,Mike Lavin,['tm1202960'],1,6.6,3.8,6.6,3.8,0.0,0.66
2785,Vysakh,['tm1173806'],1,7.449999999999999,4.5,7.449999999999999,4.5,0.0,0.74
2786,Jose Javier Reyes,['tm1040832'],1,3.2,3.0,3.2,3.0,0.0,0.32
2787,Helena Bergström,['tm1037687'],1,5.75,5.4,5.75,5.4,0.0,0.58
2788,Cris D'amato,['tm981676'],1,6.15,5.0,6.15,5.0,0.0,0.62
2789,Biodun Stephen,['tm1089593'],1,8.85,3.2,8.85,3.2,0.0,0.88
