name,movie acted,num_of_movie,sum_score,sum_popularity,avg_score,avg_popularity,ClusterLabel
Frank Nataf,['tm918894'],1,6.45,0.52,6.45,0.52,2
Muhammad Ali,['tm823848'],1,6.95,0.45,6.95,0.45,2
Yoruba Richen,['tm831125'],1,5.55,0.46,5.55,0.46,0
Swapnaneel Jayakar,['tm461427'],1,6.35,0.38,6.35,0.38,2
Alex Dell,['tm464212'],1,6.8,0.46,6.8,0.46,2
Samuel Olatunji,['tm1041549'],1,5.5,0.18,5.5,0.18,0
Mangesh Kanthale,['tm471802'],1,7.9,0.29,7.9,0.29,2
Lasja Fauzia Susatyo,['tm866495'],1,5.45,0.38,5.45,0.38,0
Jeo Baby,['tm922407'],1,5.949999999999999,0.44,5.949999999999999,0.44,0
Bassam Tariq,['tm461726'],1,5.8,0.48,5.8,0.48,0
Byeon Hee-sun,['tm843345'],1,4.55,0.34,4.55,0.34,0
Yannick Leif,['tm901961'],1,6.050000000000001,0.26,6.050000000000001,0.26,0
Sterlin Harjo,['tm898285'],1,6.65,0.25,6.65,0.25,2
Shamzu Zayba,['tm924556'],1,4.15,0.44,4.15,0.44,0
William Jackson,['tm976168'],1,7.25,0.22,7.25,0.22,2
Percival M. Intalan,['tm451269'],1,5.550000000000001,0.34,5.550000000000001,0.34,0
Josh Aronson,['tm813075'],1,6.5,0.32,6.5,0.32,2
Fiona Woodman,['tm893510'],1,5.6,0.39,5.6,0.39,0
Tanvir Ahsan,['tm475254'],1,7.45,0.39,7.45,0.39,2
Saleh Sobhan Auneem,['tm475254'],1,7.45,0.39,7.45,0.39,2
Mir Mokarram Hossain,['tm475254'],1,7.45,0.39,7.45,0.39,2
Golam Kibria,['tm475254'],1,7.45,0.39,7.45,0.39,2
Abdullah Al Noor,['tm475254'],1,7.45,0.39,7.45,0.39,2
Robiul Alam Robi,['tm475254'],1,7.45,0.39,7.45,0.39,2
Krishnendu Chattopadhyay,['tm475254'],1,7.45,0.39,7.45,0.39,2
Nuhash Humayun,['tm475254'],1,7.45,0.39,7.45,0.39,2
Mahmudul Islam,['tm475254'],1,7.45,0.39,7.45,0.39,2
Rahat Rahman,['tm475254'],1,7.45,0.39,7.45,0.39,2
Syed Ahmed Shawki,['tm475254'],1,7.45,0.39,7.45,0.39,2
Juani Libonatti,['tm852060'],1,4.95,0.27,4.95,0.27,0
Shunsuke Kariyama,['tm888850'],1,6.0,0.48,6.0,0.48,0
Hany Alshaibany,['tm882222'],1,6.4,0.44,6.4,0.44,2
Sơn Tùng M-TP,['tm907872'],1,5.75,0.43,5.75,0.43,0
M. Irfan Ramli,['tm849565'],1,6.8,0.48,6.8,0.48,2
Carlos Morett,['tm851862'],1,5.65,0.44,5.65,0.44,0
Selçuk Metin,['tm944307'],1,8.75,0.42,8.75,0.42,2
Jean-François Blais,['tm835958'],1,7.0,0.32,7.0,0.32,2
Jon Rudberg,['tm883070'],1,6.95,0.36,6.95,0.36,2
David Batra,['tm883070'],1,6.95,0.36,6.95,0.36,2
Basava Shankar,['tm679270'],1,7.1,0.38,7.1,0.38,2
Ertanto Robby Soediskam,['tm435295'],1,6.5,0.39,6.5,0.39,2
Muh Chen,['tm507191'],1,7.35,0.43,7.35,0.43,2
Victor Gatonye,['tm977772'],1,5.85,0.3,5.85,0.3,0
Federico Veiroj,['tm430120'],1,5.8,0.38,5.8,0.38,0
Juan Camilo Pinzón,['tm981770'],1,4.85,0.38,4.85,0.38,0
Saron Sakina,['tm1000166'],1,6.4,0.42,6.4,0.42,2
Florent Bodin,"['tm929614', 'tm988879']",2,14.05,0.88,7.025,0.44,2
Femi D. Ogunsanwo,['tm1068745'],1,3.5,0.45,3.5,0.45,0
Stéphane de Freitas,['tm912399'],1,5.25,0.34,5.25,0.34,0
Leticia Jorge,['tm834608'],1,6.3,0.45,6.3,0.45,2
Takeshi Fukunaga,['tm925490'],1,6.8,0.34,6.8,0.34,2
Mahesh Manjrekar,['tm476496'],1,7.8,0.33,7.8,0.33,2
Marla Ancheta,"['tm947446', 'tm1127511']",2,11.5,0.66,5.75,0.33,0
Monica Floyd,['tm976519'],1,4.1,0.42,4.1,0.42,0
Seyi Babatope,"['tm1005937', 'tm1014599']",2,10.8,0.53,5.4,0.265,0
Victor Vũ,"['tm860204', 'tm1024535']",2,12.0,0.89,6.0,0.445,0
Kim Joo-hyung,"['tm833555', 'tm1063339']",2,9.6,0.71,4.8,0.355,0
Sammaria Simanjuntak,['tm822271'],1,5.699999999999999,0.42,5.699999999999999,0.42,0
Rae Red,['tm826983'],1,6.05,0.45,6.05,0.45,0
Darragh O’Connell,['tm980439'],1,5.75,0.36,5.75,0.36,0
Tolulope Itegboje,['tm1073298'],1,6.4,0.41,6.4,0.41,2
Pablo Aulita,['tm902363'],1,1.85,0.44,1.85,0.44,0
Hamad AlSarraf,['tm816983'],1,4.5,0.33,4.5,0.33,0
Srivinay Salian,['tm461907'],1,5.449999999999999,0.38,5.449999999999999,0.38,0
Abhijit Kokate,['tm461907'],1,5.449999999999999,0.38,5.449999999999999,0.38,0
Soudade Kaadan,['tm456271'],1,5.55,0.43,5.55,0.43,0
Marwan Nabil,['tm1030742'],1,3.9,0.43,3.9,0.43,0
Jastis Arimba,['tm979073'],1,6.4,0.45,6.4,0.45,2
Nadine Ibrahim,['tm1031016'],1,6.4,0.41,6.4,0.41,2
Florian Schott,['tm918704'],1,6.4,0.42,6.4,0.42,2
Ezel Akay,['tm854261'],1,3.75,0.5,3.75,0.5,0
Daniel Chan Yee-Heng,['tm464284'],1,5.1,0.35,5.1,0.35,0
Mahmoud Karim,['tm815438'],1,5.6,0.41,5.6,0.41,0
Farishad Latjuba,['tm462809'],1,6.8,0.38,6.8,0.38,2
Karthik Venugopalan,['tm811954'],1,5.8,0.36,5.8,0.36,0
Faris Godus,['tm856372'],1,7.699999999999999,0.48,7.699999999999999,0.48,2
Mauro Scandolari,['tm842976'],1,6.35,0.42,6.35,0.42,2
K. Rajagopal,['tm426634'],1,6.05,0.33,6.05,0.33,0
Jaime P. Habac Jr.,"['tm450129', 'tm998544']",2,13.2,0.5900000000000001,6.6,0.295,2
Shanavas K Bavakkutty,['tm810873'],1,6.45,0.38,6.45,0.38,2
Lina Al Abed,['tm824566'],1,7.25,0.26,7.25,0.26,2
Jenn Rogan,['tm981675'],1,6.1,0.28,6.1,0.28,0
Pankaj Batra,['tm460199'],1,6.45,0.44,6.45,0.44,2
Joe Russo,['tm1080445'],1,6.75,0.79,6.75,0.79,2
Anthony Russo,['tm1080445'],1,6.75,0.79,6.75,0.79,2
Garth Jennings,['tm305129'],1,7.75,0.8,7.75,0.8,2
Patrick Hughes,['tm852360'],1,6.1,0.82,6.1,0.82,0
Carrie Cracknell,['tm1170388'],1,6.0,0.62,6.0,0.62,0
Joseph Kosinski,['tm1020438'],1,5.6,0.82,5.6,0.82,0
Chris Williams,['tm1067148'],1,7.35,0.8,7.35,0.8,2
Iris K. Shim,['tm957290'],1,5.25,0.65,5.25,0.65,0
John Madden,['tm1043537'],1,6.65,0.66,6.65,0.66,2
Alberto de Toro,['tm928497'],1,6.4,0.61,6.4,0.61,2
Shawn Levy,['tm1082564'],1,6.9,0.82,6.9,0.82,2
Jane Campion,['tm674063'],1,6.8,0.74,6.8,0.74,2
Martin Sofiedal,['tm1072066'],1,5.05,0.56,5.05,0.56,0
Michael Lewen,['tm1221677'],1,5.45,0.67,5.45,0.67,0
Matthew Reilly,['tm1044289'],1,5.3,0.76,5.3,0.76,0
Maggie Gyllenhaal,['tm1080083'],1,6.65,0.7,6.65,0.7,2
Lin-Manuel Miranda,['tm979026'],1,7.65,0.71,7.65,0.71,2
Rawson Marshall Thurber,['tm404856'],1,6.55,0.84,6.55,0.84,2
Rikki Hughes,['tm1232830'],1,6.0,0.53,6.0,0.53,0
Antoine Tassin,['tm1229846'],1,6.75,0.59,6.75,0.59,2
Richard Linklater,['tm852172'],1,7.25,0.55,7.25,0.55,2
Nick Rosen,['tm937814'],1,7.85,0.56,7.85,0.56,2
Peter Mortimer,['tm937814'],1,7.85,0.56,7.85,0.56,2
Michael Rianda,['tm370144'],1,7.8,0.72,7.8,0.72,2
Jeymes Samuel,['tm825714'],1,6.6,0.74,6.6,0.74,2
Sashi Kiran Tikka,['tm996762'],1,8.649999999999999,0.55,8.649999999999999,0.55,2
Lucie Jourdan,['tm1196288'],1,6.5,0.63,6.5,0.63,2
Alex Hardcastle,['tm1165462'],1,5.7,0.75,5.7,0.75,0
David Blue Garcia,['tm946869'],1,5.0,0.77,5.0,0.77,0
Tim Fehlbaum,['tm1019177'],1,5.449999999999999,0.6,5.449999999999999,0.6,0
Norm Macdonald,['tm1209228'],1,6.9,0.46,6.9,0.46,2
Judd Apatow,['tm1120543'],1,4.75,0.7,4.75,0.7,0
Paolo Sorrentino,['tm991529'],1,7.5,0.66,7.5,0.66,2
Barbara Ott,['tm1231785'],1,4.0,0.42,4.0,0.42,0
Peter Flinth,['tm1014947'],1,6.7,0.68,6.7,0.68,2
Peter Sollett,['tm1075698'],1,6.75,0.71,6.75,0.71,2
Amanda Micheli,['tm1195971'],1,6.7,0.64,6.7,0.64,2
Andrew Dosunmu,['tm1001097'],1,4.9,0.54,4.9,0.54,0
Leigh Janiak,"['tm525645', 'tm824160', 'tm922706']",3,20.55,2.11,6.8500000000000005,0.7033333333333333,2
Emily Kunstler,['tm1022953'],1,5.45,0.43,5.45,0.43,0
Sarah Kunstler,['tm1022953'],1,5.45,0.43,5.45,0.43,0
Emre Akay,['tm1180524'],1,5.75,0.42,5.75,0.42,0
Navot Papushado,['tm501313'],1,6.2,0.72,6.2,0.72,0
Tetsuro Araki,['tm1137051'],1,6.9,0.7,6.9,0.7,2
Rebecca Hall,['tm471968'],1,6.6,0.63,6.6,0.63,2
Christian Schwochow,"['tm1111987', 'tm1000037']",2,12.3,1.16,6.15,0.5800000000000001,0
Matthias Schweighöfer,['tm1048362'],1,6.65,0.76,6.65,0.76,2
Kim Farrant,['tm1165983'],1,5.8,0.72,5.8,0.72,0
Stuart McDonald,['tm1196705'],1,6.449999999999999,0.72,6.449999999999999,0.72,2
Zack Snyder,['tm456513'],1,6.0,0.78,6.0,0.78,0
Rory Kennedy,['tm1138477'],1,7.300000000000001,0.62,7.300000000000001,0.62,2
Katt Shea,['tm1166288'],1,7.1,0.62,7.1,0.62,2
Adam Berg,['tm1064065'],1,5.949999999999999,0.72,5.949999999999999,0.72,0
Torquil Jones,['tm1119272'],1,7.6,0.64,7.6,0.64,2
Jean-Pierre Jeunet,['tm851128'],1,5.35,0.6,5.35,0.6,0
Avi Nesher,['tm1137119'],1,7.25,0.36,7.25,0.36,2
Toby Meakins,['tm1166024'],1,5.0,0.64,5.0,0.64,0
Cedric Nicolas-Troyan,['tm1046932'],1,6.45,0.72,6.45,0.72,2
Simon Stone,['tm992844'],1,7.0,0.68,7.0,0.68,2
SK Dale,['tm1033470'],1,6.199999999999999,0.64,6.199999999999999,0.64,0
Paul Weitz,['tm1064228'],1,7.1,0.71,7.1,0.71,2
James Ashcroft,['tm983784'],1,5.7,0.55,5.7,0.55,0
Kristoffer Rus,"['tm1171875', 'tm1165244']",2,11.45,0.87,5.725,0.435,0
Josh Lawson,['tm993838'],1,6.75,0.62,6.75,0.62,2
Edgar Wright,['tm983723'],1,7.55,0.52,7.55,0.52,2
Ole Bornedal,['tm855839'],1,7.5,0.6,7.5,0.6,2
Santiago Menghini,['tm1092958'],1,5.65,0.68,5.65,0.68,0
Jaume Balagueró,['tm1046264'],1,6.15,0.64,6.15,0.64,0
Felicity Morris,['tm1150385'],1,7.15,0.7,7.15,0.7,2
Anne Alvergue,['tm1138743'],1,6.65,0.49,6.65,0.49,2
Debra McClutchy,['tm1138743'],1,6.65,0.49,6.65,0.49,2
Martina Pastori,['tm1227918'],1,5.75,0.62,5.75,0.62,0
Alexandre Aja,['tm347095'],1,6.55,0.68,6.55,0.68,2
Fansu Njie,['tm1087461'],1,5.55,0.72,5.55,0.72,0
Peter Winther,['tm1075215'],1,5.85,0.66,5.85,0.66,0
Mehdi Avaz,['tm1199146'],1,5.75,0.55,5.75,0.55,0
Charles Kinnane,['tm1141439'],1,6.4,0.68,6.4,0.68,2
Daniel Kinnane,['tm1141439'],1,6.4,0.68,6.4,0.68,2
Ramin Bahrani,['tm949309'],1,7.05,0.67,7.05,0.67,2
Maurice Trouwborst,['tm1110527'],1,5.85,0.49,5.85,0.49,0
Elizabeth Chai Vasarhelyi,['tm1185360'],1,6.75,0.56,6.75,0.56,2
Jimmy Chin,['tm1185360'],1,6.75,0.56,6.75,0.56,2
Sofia Alvarez,['tm1120855'],1,6.35,0.66,6.35,0.66,2
Jonathan Hensleigh,['tm841797'],1,6.3,0.68,6.3,0.68,2
Harry Cripps,['tm1020851'],1,7.15,0.67,7.15,0.67,2
Claire Knight,['tm1020851'],1,7.15,0.67,7.15,0.67,2
Castille Landon,['tm1003630'],1,5.9,0.72,5.9,0.72,0
Adze Ugah,"['tm1229690', 'tm1038025']",2,8.6,0.78,4.3,0.39,0
Andrew Baird,['tm1000147'],1,5.15,0.64,5.15,0.64,0
Emma Cooper,['tm1185374'],1,6.25,0.62,6.25,0.62,0
Vivek Athreya,['tm1166046'],1,7.35,0.52,7.35,0.52,2
Joshua Rofé,['tm1079334'],1,6.85,0.54,6.85,0.54,2
Bunmi Ajakaiye,['tm1219941'],1,4.3,0.53,4.3,0.53,0
Volker Heise,['tm1210970'],1,7.45,0.56,7.45,0.56,2
Will Gluck,['tm413169'],1,6.7,0.68,6.7,0.68,2
Doron Max Hagay,['tm1212673'],1,6.75,0.43,6.75,0.43,2
Nelson Dilipkumar,"['tm1151272', 'tm998033']",2,12.85,1.19,6.425,0.595,2
Augustine Frizzell,['tm981945'],1,7.05,0.63,7.05,0.63,2
Luke Holland,['tm919880'],1,7.1,0.44,7.1,0.44,2
Shari Springer Berman,['tm833216'],1,5.55,0.63,5.55,0.63,0
Robert Pulcini,['tm833216'],1,5.55,0.63,5.55,0.63,0
Kirk DeMicco,['tm314863'],1,7.1,0.69,7.1,0.69,2
Robert Cullen,['tm841825'],1,7.4,0.62,7.4,0.62,2
Roel Reiné,['tm1159163'],1,4.9,0.68,4.9,0.68,0
Peter Thorwarth,['tm1027081'],1,6.55,0.7,6.55,0.7,2
Han Kwang-il,['tm1003034'],1,7.45,0.65,7.45,0.65,2
Gopi Ganesh,['tm1217459'],1,7.6,0.42,7.6,0.42,2
Sam Levinson,['tm976166'],1,6.85,0.66,6.85,0.66,2
Jo Sung-hee,['tm458292'],1,6.8,0.68,6.8,0.68,2
Luke Sewell,['tm1179973'],1,6.15,0.58,6.15,0.58,0
Jesse Harris,['tm1134087'],1,5.9,0.66,5.9,0.66,0
Adam Salky,['tm1063652'],1,5.6,0.69,5.6,0.69,0
Mark Lo,['tm1082974'],1,6.949999999999999,0.47,6.949999999999999,0.47,2
David Yarovesky,['tm1002815'],1,6.0,0.65,6.0,0.65,0
Marçal Forés,['tm1107225'],1,6.45,0.7,6.45,0.7,2
Lukasz Grzegorzek,['tm1049265'],1,5.15,0.43,5.15,0.43,0
Louis Leterrier,['tm1166020'],1,5.85,0.69,5.85,0.69,0
Patrick Imbert,['tm897466'],1,7.7,0.55,7.7,0.55,2
Hernán Jiménez,['tm1093099'],1,6.699999999999999,0.67,6.699999999999999,0.67,2
Kim Joung-hoon,['tm465421'],1,6.3,0.62,6.3,0.62,2
Ferdinando Cito Filomarino,['tm1038327'],1,5.949999999999999,0.7,5.949999999999999,0.7,0
Jim Gaffigan,['tm1131382'],1,6.75,0.46,6.75,0.46,2
Kevin McManus,['tm922429'],1,5.3,0.56,5.3,0.56,0
Matthew McManus,['tm922429'],1,5.3,0.56,5.3,0.56,0
Malakai,['tm1234767'],1,6.4,0.54,6.4,0.54,2
Edward Drake,['tm993670'],1,3.35,0.68,3.35,0.68,0
Matt Thompson,['tm1038363'],1,5.699999999999999,0.64,5.699999999999999,0.64,0
Suzanne Joe Kai,['tm1048678'],1,8.65,0.36,8.65,0.36,2
Magnus Martens,['tm1073510'],1,5.550000000000001,0.68,5.550000000000001,0.68,0
Austin Stark,['tm863351'],1,6.449999999999999,0.55,6.449999999999999,0.55,2
Ben Falcone,['tm1020073'],1,5.050000000000001,0.69,5.050000000000001,0.69,0
Rachel Suissa,['tm1121707'],1,4.65,0.57,4.65,0.57,0
Alexandre Moratto,['tm1080252'],1,7.1,0.65,7.1,0.65,2
Mikey Please,['tm977704'],1,7.15,0.56,7.15,0.56,2
Daniel Ojari,['tm977704'],1,7.15,0.56,7.15,0.56,2
Tatiana Huezo,['tm813078'],1,7.55,0.52,7.55,0.52,2
Rajeev Ravi,['tm1195561'],1,7.35,0.42,7.35,0.42,2
Paloma Baeza,['tm1180123'],1,6.95,0.56,6.95,0.56,2
Niki Lindroth von Bahr,['tm1180123'],1,6.95,0.56,6.95,0.56,2
Marc James Roels,['tm1180123'],1,6.95,0.56,6.95,0.56,2
Emma De Swaef,['tm1180123'],1,6.95,0.56,6.95,0.56,2
Rick Jacobson,['tm1141923'],1,5.95,0.65,5.95,0.65,0
Vanessa Nöcker,['tm673809'],1,7.4,0.62,7.4,0.62,2
Michael Wech,['tm673809'],1,7.4,0.62,7.4,0.62,2
Hanns-Bruno Kammertöns,['tm673809'],1,7.4,0.62,7.4,0.62,2
Joe Penna,['tm858869'],1,5.75,0.66,5.75,0.66,0
Brian Andrew Mendoza,['tm898614'],1,6.1,0.71,6.1,0.71,0
Basil Joseph,['tm1086874'],1,7.65,0.68,7.65,0.68,2
Ali Tabrizi,['tm1018890'],1,8.0,0.6,8.0,0.6,2
Venu Udugula,['tm996676'],1,6.5,0.48,6.5,0.48,2
Fabien Martorell,['tm1210379'],1,4.9,0.68,4.9,0.68,0
Shashant Shah,['tm1188818'],1,5.75,0.43,5.75,0.43,0
Kristine Stolakis,['tm888243'],1,6.75,0.53,6.75,0.53,2
Chris Appelhans,['tm434625'],1,7.6,0.72,7.6,0.72,2
"Mandlakayise Walter Dube, Jr.",['tm1185687'],1,6.35,0.66,6.35,0.66,2
Sameer Saxena,['tm1221280'],1,6.75,0.56,6.75,0.56,2
Kim Gatewood,['tm1038369'],1,5.65,0.6,5.65,0.6,0
Jude Weng,['tm863823'],1,6.3,0.64,6.3,0.64,2
Halle Berry,['tm912100'],1,6.55,0.63,6.55,0.63,2
Amp Wong,['tm999817'],1,7.65,0.53,7.65,0.53,2
Andy Coyle,['tm1131061'],1,7.65,0.6,7.65,0.6,2
Robert Greene,['tm1096775'],1,6.5,0.48,6.5,0.48,2
Christopher Ashley,['tm1066826'],1,5.15,0.46,5.15,0.46,0
Eva Müller,['tm1074764'],1,7.55,0.55,7.55,0.55,2
Paolo Strippoli,['tm1044275'],1,5.9,0.6,5.9,0.6,0
Roberto De Feo,['tm1044275'],1,5.9,0.6,5.9,0.6,0
Wregas Bhanuteja,['tm1106212'],1,6.85,0.6,6.85,0.6,2
Anil Ravipudi,['tm1019885'],1,5.75,0.5,5.75,0.5,0
Eamonn Butler,['tm1042481'],1,5.550000000000001,0.6,5.550000000000001,0.6,0
Dave Rosenbaum,['tm1042481'],1,5.550000000000001,0.6,5.550000000000001,0.6,0
Madonne Ashwin,['tm1030071'],1,7.2,0.48,7.2,0.48,2
Ben Sombogaart,['tm1167440'],1,6.4,0.55,6.4,0.55,2
Raj Singh Chaudhary,['tm1195032'],1,6.449999999999999,0.52,6.449999999999999,0.52,2
Kim Seong-hun,['tm1005109'],1,7.35,0.62,7.35,0.62,2
Andaç Haznedaroğlu,"['tm1144897', 'tm1029314']",2,13.7,1.09,6.85,0.5449999999999999,2
Park Hyun-jin,['tm1107063'],1,6.5,0.61,6.5,0.61,2
Felix Fuchssteiner,['tm1120902'],1,4.8,0.64,4.8,0.64,0
Katharina Schöde,['tm1120902'],1,4.8,0.64,4.8,0.64,0
Paco Caballero,"['tm998188', 'tm1187913']",2,12.05,1.22,6.025,0.61,0
Alanna Brown,['tm1047503'],1,6.85,0.58,6.85,0.58,2
Travon Free,['tm1018418'],1,7.15,0.52,7.15,0.52,2
Martin Desmond Roe,['tm1018418'],1,7.15,0.52,7.15,0.52,2
Valerie Weiss,['tm166973'],1,6.85,0.55,6.85,0.55,2
Erin Lee Carr,['tm1104532'],1,6.800000000000001,0.54,6.800000000000001,0.54,2
Anna Elizabeth James,['tm1020326'],1,5.15,0.54,5.15,0.54,0
Khuzema Haveliwala,['tm1228963'],1,6.65,0.51,6.65,0.51,2
Vineeth Kumar,['tm1213009'],1,5.7,0.38,5.7,0.38,0
Simone Godano,['tm1040671'],1,6.699999999999999,0.48,6.699999999999999,0.48,2
Sam Hobkinson,['tm983668'],1,6.95,0.53,6.95,0.53,2
Dave Needham,['tm319224'],1,6.85,0.6,6.85,0.6,2
Claudia Llosa,['tm1087160'],1,5.65,0.56,5.65,0.56,0
Julio Quintana,['tm1045741'],1,7.1,0.58,7.1,0.58,2
Dennis Kailing,['tm855641'],1,7.45,0.34,7.45,0.34,2
Jack Clough,['tm1134006'],1,6.15,0.58,6.15,0.58,0
Josh Ruben,['tm1134006'],1,6.15,0.58,6.15,0.58,0
Mateusz Rakowicz,['tm816591'],1,6.65,0.48,6.65,0.48,2
Na Hyun,['tm810504'],1,6.2,0.67,6.2,0.67,0
Matt D'Avella,['tm982887'],1,6.2,0.52,6.2,0.52,0
Bradley Parker,['tm984155'],1,4.65,0.53,4.65,0.53,0
Justin P. Lange,['tm984204'],1,5.0,0.62,5.0,0.62,0
David Silverman,['tm863919'],1,5.9,0.6,5.9,0.6,0
Miguel Ángel Muñoz,['tm1106044'],1,7.45,0.38,7.45,0.38,2
Daniel Farrands,['tm1052498'],1,4.550000000000001,0.48,4.550000000000001,0.48,0
Emily Ting,['tm1150256'],1,5.25,0.61,5.25,0.61,0
Roman White,['tm872108'],1,6.35,0.58,6.35,0.58,2
Dijo Jose Antony,['tm1143898'],1,8.100000000000001,0.55,8.100000000000001,0.55,2
Michael Mayer,['tm1110389'],1,6.3,0.65,6.3,0.65,2
Ram Madhvani,['tm1031976'],1,7.25,0.7,7.25,0.7,2
Rush Sturges,['tm1093287'],1,6.800000000000001,0.45,6.800000000000001,0.45,2
Anthony Mandler,['tm362072'],1,6.5,0.56,6.5,0.56,2
Kellie Madison,['tm1120509'],1,5.3,0.54,5.3,0.54,0
Filip Zylber,"['tm1219931', 'tm1000185']",2,10.9,1.14,5.45,0.5700000000000001,0
David Tryhorn,['tm991351'],1,7.25,0.57,7.25,0.57,2
Ben Nicholas,['tm991351'],1,7.25,0.57,7.25,0.57,2
Türkan Derya,['tm1102891'],1,6.0,0.62,6.0,0.62,0
Glendyn Ivin,['tm894254'],1,6.949999999999999,0.6,6.949999999999999,0.6,2
Mariem Pérez Riera,['tm983658'],1,7.4,0.44,7.4,0.44,2
Cyprian T. Olencki,['tm817075'],1,6.2,0.55,6.2,0.55,0
Alessio Maria Federici,['tm1137862'],1,6.3,0.58,6.3,0.58,2
Greig Cameron,['tm834847'],1,6.3,0.59,6.3,0.59,2
Bhaskar,['tm876997'],1,5.9,0.48,5.9,0.48,0
Steve Cox,['tm1092995'],1,7.15,0.58,7.15,0.58,2
Marco S. Puccioni,['tm1166015'],1,6.75,0.57,6.75,0.57,2
Shuko Murase,['tm880822'],1,7.1,0.63,7.1,0.63,2
Stephan Zlotescu,['tm1160424'],1,5.1,0.55,5.1,0.55,0
Matthew Ogens,['tm1039147'],1,6.15,0.52,6.15,0.52,0
Riccardo Antonaroli,['tm1185388'],1,6.4,0.44,6.4,0.44,2
Aram van de Rest,"['tm1203307', 'tm904862']",2,10.4,1.17,5.2,0.585,0
Appie Boudellah,"['tm1203307', 'tm904862']",2,10.4,1.17,5.2,0.585,0
Denis Imbert,['tm945448'],1,6.800000000000001,0.6,6.800000000000001,0.6,2
Maggie Morgan,['tm1176905'],1,6.4,0.42,6.4,0.42,2
Sean Doherty,['tm1106806'],1,6.05,0.5,6.05,0.5,0
Tiwa Moeithaisong,['tm1119136'],1,5.35,0.36,5.35,0.36,0
Tània Balló,['tm1043290'],1,6.45,0.5,6.45,0.5,2
Kim Tae-hyoung,['tm810494'],1,5.699999999999999,0.59,5.699999999999999,0.59,0
Cecilia Verheyden,['tm1029256'],1,6.9,0.62,6.9,0.62,2
Radha Krishna Kumar,['tm1000619'],1,5.4,0.59,5.4,0.59,0
Katarzyna Szyngiera,['tm1185506'],1,4.8,0.48,4.8,0.48,0
Piotr Domalewski,['tm1083068'],1,6.75,0.55,6.75,0.55,2
K. Madhu,['tm448707'],1,6.05,0.46,6.05,0.46,0
Alex Kamb,['tm1111717'],1,5.35,0.5,5.35,0.5,0
Gunnar Weber,['tm1111920'],1,8.05,0.42,8.05,0.42,2
Manjari Makijany,['tm950444'],1,7.05,0.55,7.05,0.55,2
Franz Kirchner,['tm1108010'],1,6.9,0.49,6.9,0.49,2
Marco Tullio Giordana,['tm1108621'],1,6.25,0.57,6.25,0.57,0
Betsy Thomas,['tm1130264'],1,6.35,0.42,6.35,0.42,2
James DeMonaco,['tm433048'],1,6.300000000000001,0.44,6.300000000000001,0.44,2
Andrea De Sica,['tm972519'],1,4.15,0.51,4.15,0.51,0
Mary Lambert,['tm1003725'],1,5.65,0.6,5.65,0.6,0
Donovan Marsh,['tm1036270'],1,6.25,0.61,6.25,0.61,0
Juana Macías,['tm876608'],1,6.0,0.56,6.0,0.56,0
Ryuichi Hiroki,['tm1000797'],1,6.05,0.6,6.05,0.6,0
Rick Suvalle,['tm1096880'],1,6.85,0.32,6.85,0.32,2
Gowtam Tinnanuri,['tm858287'],1,7.25,0.66,7.25,0.66,2
Ainsley Gardiner,['tm993435'],1,7.1,0.38,7.1,0.38,2
Briar Grace Smith,['tm993435'],1,7.1,0.38,7.1,0.38,2
Jetarin Ratanaserikiat,['tm1064532'],1,5.6,0.57,5.6,0.57,0
Apirak Samudkitpaisan,['tm1064532'],1,5.6,0.57,5.6,0.57,0
Thanabodee Uawithya,['tm1064532'],1,5.6,0.57,5.6,0.57,0
Adirek Wattaleela,['tm1064532'],1,5.6,0.57,5.6,0.57,0
Sita Likitvanichkul,['tm1064532'],1,5.6,0.57,5.6,0.57,0
Patrick Forbes,['tm1047190'],1,6.3,0.44,6.3,0.44,2
Mike Hostench,['tm1030495'],1,5.55,0.65,5.55,0.65,0
Jaimie Selke,['tm1173363'],1,6.4,0.46,6.4,0.46,2
Joe Guidry,['tm1002869'],1,7.550000000000001,0.36,7.550000000000001,0.36,2
Aleksey Tsitsilin,['tm1001267'],1,6.7,0.6,6.7,0.6,2
Hilal Saral,['tm1218702'],1,6.449999999999999,0.52,6.449999999999999,0.52,2
Jon Clay,['tm1041543'],1,7.699999999999999,0.51,7.699999999999999,0.51,2
Takayuki Hamana,['tm1065041'],1,7.15,0.64,7.15,0.64,2
Cibi Chakaravarthi,['tm1132325'],1,7.05,0.5,7.05,0.5,2
David Charhon,['tm1038355'],1,5.949999999999999,0.66,5.949999999999999,0.66,0
Roberto Capucci,['tm1102226'],1,6.25,0.5,6.25,0.5,0
Marcus A. Clarke,['tm1084481'],1,7.15,0.48,7.15,0.48,2
Johane Matte,['tm963182'],1,7.25,0.64,7.25,0.64,2
Francisco Ruiz Velasco,['tm963182'],1,7.25,0.64,7.25,0.64,2
Andrew L. Schmidt,['tm963182'],1,7.25,0.64,7.25,0.64,2
Aakash Bhatia,['tm949382'],1,5.75,0.68,5.75,0.68,0
Mira Thiel,['tm1188819'],1,5.5,0.46,5.5,0.46,0
Juuso Syrjä,['tm1049155'],1,6.45,0.6,6.45,0.6,2
Max Jabs,['tm1002408'],1,7.5,0.4,7.5,0.4,2
Emmett Malloy,['tm1001108'],1,7.0,0.54,7.0,0.54,2
